,tweet_id,tweet,sentiment
5988,1579,"['lol', 'worry', 'guys', 'found', 'iphone', 'charger', 'deal', 'hipsters', 'beards', 'right', 'sxsw']",1
5989,4886,"['really', 'google', 'circles', 'launching', 'products', 'sxsw', 'plenty', 'else']",1
5990,1254,"['easy', 'spot', 'ipad', 'sxsw', 'distance', 'majority', 'white', 'screen', 'bezels']",1
5991,4001,"['feel', 'like', 'apple', 'commercial', 'waiting', 'line', 'fly', 'sxsw']",1
5992,8074,"['lol', 'classic', 'google/bing', 'panel', 'like', 'world', 'expensive', 'seo', 'consultation', 'sxsw']",1
5993,1021,"['hey', 'sxsw', 'presenters', 'attendees', 'tips', 'show', 'presentations', 'ipad', 'iphone', 'link']",1
5994,7273,"['anyone', 'know', 'hours', 'sxsw', 'apple', 'store', 'kinda', 'hoping', 'open', 'hours..']",2
5995,3268,"['tech', 'lightbox_photos', 'wants', 'new', 'android', 'camera', 'app', 'sxsw', 'link', 'technology']",1
5996,234,"['shouts', 'ladies', 'holding', 'ipad', 'free', 'sxsw', 'shows', 'take', 'photos', 'sipping', 'free', 'beer']",2
5997,4279,"['google', 'marissa', 'mayer', 'mobile', 'phone', 'cursor', 'connects', 'physical', 'digital', 'worlds', ""''"", 'sxsw']",2
5998,2295,"['play', 'gun', 'bros', 'xperia', 'play', 'google', 'league', 'event', 'parking', 'lot', 'teamandroid', 'event', 'xperiaplay', 'sunday', 'sxsw']",1
5999,4268,"['google', 'marissa', 'mayer', 'awesome', 'sxsw', 'marissagoogle', 'link']",2
6000,7883,"['makes', 'missing', 'sxsw', 'hurt', 'apple', 'blog', 'apple', 'opening', 'temporary', 'ipad', 'store', 'handle', 'sxsw', 'demand', 'link']",2
6001,2050,"['sxsw', 'apple', 'schools', 'marketing', 'experts', 'sxsw', 'link']",1
6002,5680,"['really', 'need', 'get', 'vaccines', 'sxsw', 'iphone-onset', 'prostate', 'cancer', 'chortler', 'cough', 'mustachepox', 'real', 'things']",1
6003,4978,"['team', 'android', 'sxsw', 'full', 'party', 'details', 'revealed', 'link', 'news', 'austin', 'teamandroid']",1
6004,6268,"['look', 'everyone', 'zomg', 'got', 'ipad', 'first', 'day', 'sxsw', 'link']",2
6005,7177,"['got', 'real', 'apple', 'store', 'sxsw', 'link']",1
6006,8289,"['proof', 'ipad', 'turns', 'douchebag', 'sxsw', 'link']",0
6007,7200,"['bettercloud', 'sxsw', 'presenter', 'austin', 'native', 'john', 'wiley', 'happens', 'chief', 'engineer', 'behind', 'google', 'search']",1
6008,7279,"['anyone', 'know', 'time', 'apple', 'popup', 'store', 'austin', 'closes', 'tonite', 'sxsw', 'sxtxstate', 'ipad', 'apple']",1
6009,691,"['first', 'ipad', 'design', 'headaches', 'tablets', 'call', 'morning', 'sxsw', 'tapworthy']",1
6010,6717,"['thank', 'smiling', 'picked', 'book', 'killer', 'photoes', 'iphone', 'sxsw', 'sxswchi', 'link', 'sxswi']",2
6011,4548,"['anyone', 'know', 'way', 'watch', 'announcement', 'sxsw']",1
6012,1803,"['new', '4sq3', 'looks', 'like', 'going', 'rock', 'update', 'iphone', 'android', 'push', 'tonight', 'link', 'sxsw', 'keepaustinweird']",2
6013,4457,"['taken', 'sxsw', 'iphone', 'ipad', 'apps', 'granted', 'realizing', 'amazing', 'apps', 'big', 'applause', 'designers/devs', 'sxsw']",2
6014,8057,"['every', 'person', 'see', 'ipad', 'looks', 'crazy', 'looks', 'like', 'cell', 'phone', 'hand', 'sxsw']",0
6015,6022,"['need', 'another', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",0
6016,6288,"['march', 'austin', 'people', 'line', 'sxsw', 'registration', 'apple', 'store', '^^']",1
6017,2217,"['marissa', 'mayer-taking', 'phone', 'location', 'data', 'ski', 'hill', 'laying', 'elapsed', 'movement', 'skiiers', 'onto', 'google', 'maps', 'sxsw']",1
6018,5523,"['sxsw', 'apple', 'schools', 'marketing', 'experts', 'link', 'sxsw']",1
6019,8528,"['google', 'latitude', 'make', 'big', 'push', 'sxsw..will', 'breakthrough', 'year', 'link']",2
6020,7659,"['score', 'free', 'opinion', 'tshirt', 'outside', 'sxsw', 'apple', 'store', 'today', 'check', 'imo', 'app', 'ipad', 'link', 'sxsw', 'ipad2']",2
6021,8887,"['wish', 'went', 'sxsw', 'got', 'covered', 'day', 'recap', 'link', 'coyne']",1
6022,36,"['best', 'first', 'line', 'ipad2', 'sxsw', 'pop-', ""''"", 'apple', 'store', 'event', 'planner', 'eventprofs', 'pcma', 'engage365']",2
6023,3052,"['google', 'presentations', 'sxsw', 'trade', 'show', 'busy', 'trade', 'show', 'nice', 'side', 'time', 'smiling', 'link']",1
6024,1761,"['google', 'party', 'maggie', 'hair', 'makeup', 'rockin', 'sxsw']",1
6025,4564,"['people', 'lined', 'around', 'block', 'outside', 'temporary', 'apple', 'store', 'set', 'downtown', 'sxsw', 'buy', 'ipads', 'get_a_lyfe']",1
6026,1703,"['checkin', 'sxsw', 'crowley', 'google', 'social', 'space..don', 'know', 'going', 'look', 'like']",1
6027,4177,"['ipad2', 'delivery', 'pop', 'store', 'quite', 'possible', 'sxsw', 'sxswi', 'link']",2
6028,6367,"['news', 'ipad', 'goes', 'enterprise', 'says', 'first', 'look', 'new', 'view', 'app', 'link', 'tip', 'sxsw']",2
6029,2013,"['day', 'bank', 'america', 'launched', 'iphone', 'app', 'got', '250k', 'new', 'customers', 'bankinnovation', 'sxsw']",2
6030,2933,"['wink', 'geeks', 'need', 'somewhere', 'downtown', 'line', 'get', 'ipad', 'dropping', 'sxsw']",2
6031,2913,"['happened', 'taxi', 'magic', 'iphone', 'app', 'call', 'cabs', 'via', 'sxsw']",0
6032,2755,"['spoke', 'google', 'using', 'semantic', 'tech', 'make', 'searching', 'user', 'reviews', 'better', 'sxsw', 'cmswire', 'web30']",2
6033,6067,"['wish', 'would', 'make', 'whispergram', 'hollergram', 'iphone', 'size', 'screen', 'sxsw']",1
6034,6936,"['google', 'circles', 'take', 'facebook', 'link', 'circles', 'sxsw']",1
6035,4334,"['wow', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",2
6036,2939,"['laugh', 'loud', 'sxsw', 'apple', 'comes', 'cool', 'technology', 'one', 'ever', 'heard', 'conferences', ""''"", 'via']",2
6037,1946,"['finally', 'forced', 'google', 'sxsw', 'people', 'tweet', 'better', 'contextclues', 'like', 'jeopardy']",1
6038,2192,"['win', 'awesome', 'ipad', 'quibids', 'custom', 'case', 'catch', 'sxsw', 'wearing', 'openbeta', 'vip', 'badge']",2
6039,1015,"['apple', 'popup', 'store', 'hook', 'last', 'night', 'sxsw', 'singing', 'dancing', 'high', 'fives', 'new', 'ipad', 'purchase']",2
6040,709,"['iphone', 'clearly', 'positively', 'happily', 'sxsw']",2
6041,3304,"['google', 'launch', 'major', 'new', 'social', 'network', ""''"", 'really', 'dont', 'need', 'another', 'social', 'network..', 'link', 'sxsw']",0
6042,8928,"['wow', 'came', 'google', 'results', 'perma', 'sxsw']",1
6043,197,"['new', 'post', 'iphone', 'apps', 'using', 'south', 'southwest', 'interactive', 'sxsw', 'sxswi', 'link']",1
6044,8724,"['helpful', 'austin', 'relay', 'user', 'imparted', 'useful', 'recon', 'info', 'sxsw', 'apple', 'store', 'location', 'thanks', 'phil', 'link']",1
6045,7864,"['ipad', 'users', 'slower', 'leisurely', 'usage', 'iphone', 'users', 'tapworthy', 'sxsw']",2
6046,1917,"['today', 'waited', 'line', 'buy', 'ipad', 'sxsw', 'pop-', 'store', 'roamed', 'austin', 'hours', 'without', 'getting', 'mugged', 'superlucky']",1
6047,6321,"['monthly', 'value', 'user', 'ios', '..', 'android', '..', 'utility', 'apps', 'valuable', 'sxsweisner', 'sxsw']",1
6048,8970,"['5th', 'year', 'downloading', 'sxsw', 'music', 'torrent', 'link', 'free', 'legal', 'great', 'music']",1
6049,2467,"['makes', 'good', 'sense', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'via', 'sxsw']",2
6050,8039,"['..', 'apple', 'pop-', ""''"", 'store', 'opening', 'since', ',00', 'feet', 'considered', 'pop-', ""''"", 'sxsw']",1
6051,2639,"['sxsw', '500', 'cesar', 'chavez', 'austin', 'texas', 'link', 'sxsw']",1
6052,4075,"['held', 'new', 'ipad', 'envy', 'baby', 'still', 'working', 'well', 'sxsw']",2
6053,8900,"['temp', 'apple', 'store', 'sxsw']",1
6054,6362,"['new', 'post', 'iphone', 'app', 'makes', 'easy', 'connect', 'social', 'networks', 'people', 'meet', 'link', 'sxsw']",2
6055,2899,"['pretty', 'even', 'split', 'android', 'iphone', 'sxsw', 'year']",1
6056,3767,"['hey', 'cool', 'iphone', 'cases', 'zazzlesxsw', 'sxsw', 'sxswi', 'fastcompanygrill', 'link']",2
6057,5166,"['cool', ""''"", 'came', 'travolta', 'line', 'broken', 'arrow', ""''"", 'sxsw', 'thought', 'steve', 'first', 'apple']",1
6058,8692,"['ipad', 'pop', 'longest', 'line', 'sxswi', 'kanye', 'vevo', 'show', 'sxsw', 'link', 'link']",1
6059,6513,"['arriving', 'sxsw', 'looking', 'microsim', 'data', 'iphone', '//', 'recommendations']",1
6060,3068,"['today', 'sessions', 'sxsw', '--', 'print', 'design', 'future', 'link', 'mom/ipad', 'link']",1
6061,5742,"['free', 'payments', 'android', 'platform', ""''"", 'webinar', 'march', '30th', 'register', 'today', 'link', 'sxsw']",1
6062,3514,"['wonder', 'google', 'places', 'hotpot', 'impact', 'usage', 'things', 'like', 'yelp', 'marissagoogle', 'sxsw']",1
6063,3669,"['time', 'sxsw', 'foursquare', 'ups', 'game', 'adds', 'recommendations', 'link', 'friendsoffer', 'iphone', 'sxsw', 'thegame']",1
6064,2703,"['looks', 'like', 'pop', 'apple', 'store', 'opening..apple', 'store', 'employees', 'emerging', 'queue', 'sxsw']",1
6065,6670,"['many', 'google', 'products', 'time', 'transition', 'chain', 'features', 'features', 'product', 'sxsw']",3
6066,5051,"['love', 'sxsw', 'apple', 'comes', 'cool', 'technology', 'one', 'ever', 'heard', 'conferences', ""''""]",2
6067,3180,"['grateful', 'aclu/google', 'earplugs', 'right', 'sxsw']",2
6068,5491,"['going', 'check', 'apple', 'pop-', 'shop', 'sxsw', 'sxswi', 'let', 'know', 'link', 'ipad2']",1
6069,2027,"['way', 'deleting', 'app', 'stop', 'loading', 'iphone', 'draining', 'power', 'cancel', 'help', 'sxsw']",0
6070,506,"['hey', 'sxsw', 'folks', 'please', 'keep', 'posted', 'google', 'circles', 'hope', 'blast', 'link']",2
6071,2165,"['congratulation', 'yes', 'gowalla', 'wins', 'best', 'andoid', 'app', 'team', 'android', 'choice', 'awards', 'thanks', 'sxsw']",2
6072,975,"['apple', 'open', 'pop-', 'shop', 'sxsw', 'report', 'apple', 'set', 'open', 'temporary', 'store', 'link']",1
6073,1775,"['google', '1986', 'themed', 'party', 'sxsw', 'maggie', 'mae', 'link']",1
6074,4459,"['never', 'sxsw', 'first', 'year', 'want', 'jumped', 'shark', 'rumor', 'apple', 'opening', 'temp']",1
6075,637,"['holy', 'cow', 'got', 'hooked', 'paolo', 'alex', 'backup', 'charger', 'iphone', 'facebook.com/powermat', 'powermatteam', 'sxsw', 'thanks']",2
6076,7439,"['planzai', 'app', 'featuring', 'official', 'british', 'music', 'schedule', 'android', 'market', 'link', 'sxsw']",2
6077,6441,"['per', 'rumor', 'google', 'may', 'preview', 'big', 'social', 'strategy', ""'80s-themed"", 'costume', 'party', 'sxsw', 'yep', 'link']",1
6078,1495,"['think', 'getting', 'ready', 'order', 'ipad', 'would', 'spend', 'attend', 'sxsw']",2
6079,1470,"['link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",1
6080,641,"['knew', 'plied', 'beer', 'stogies', 'last', 'night', 'weasel', 'way', 'team', 'android', 'party', 'tonight', 'success', 'sxsw']",2
6081,175,"['hey', 'sxsw', 'sxswi', 'folks', 'want', 'learn', 'security', 'come', 'bsidesaustin', 'link']",1
6082,6935,"['google', 'announce', 'facebook', 'clone', 'sxsw', 'include', 'announcement', 'product', 'code..', 'link']",1
6083,8797,"['websites', 'visited', 'google', 'microsoft', 'facebook', 'yahoo', 'wikimedia', 'diversity', 'sxsw']",1
6084,7757,"['new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'cont', 'link']",1
6085,1509,"['ipad2', 'left', 'apple', 'store', 'sxsw', 'anyone', 'know', 'smiling']",1
6086,2460,"['ipad', 'rivals', 'stack', 'link', 'bnet', 'biz', 'ipad2', 'apple', 'sxsw', 'ipad', 'tablet', 'xoom', 'tech', 'laptop', 'pics', 'sale']",1
6087,7318,"['apple', 'pop', 'store', 'making', 'appearance', 'austin', 'sxsw', 'link']",1
6088,5804,"['google', 'bing', 'meet', 'sxsw', 'lovers', 'tiff', 'last', 'month', 'seems', 'disappointingly', 'friendly', 'link']",1
6089,3943,"['live-tweeting', 'sxsw', 'panel', 'google', 'marissa', 'mayer', 'presents', ""''"", 'starting', 'follow', 'along', 'using', 'suxsw', 'hashtag']",1
6090,6681,"['spent', 'aftrnoon', 'frozen', 'lake', 'photographing', 'brother', 'scott', 'team', 'catch', 'sxsw', 'ths', 'weeknd', 'link']",1
6091,8089,"['longest', 'line', 'sxsw', 'apple', 'pop', 'store', 'link']",1
6092,4444,"['order', 'week', 'wait', 'decided', 'need', 'ipad', 'usguys', 'sxsw']",2
6093,5313,"['sxsw', 'quote', 'day', 'ipad', 'interface', 'design', '..', 'relatable', 'discoverable', ""''"", 'ipad', 'digital']",1
6094,6977,"['written', 'gwt', 'new', 'blogger', 'interface', 'shown', 'week', 'sxsw', 'link']",1
6095,4908,"['light', 'sxsw', 'ipad2', 'launch', 'tech', 'forget', 'quake', 'victims', 'japan', 'good', 'tech', 'google', 'peoplefinder', 'link']",1
6096,2324,"['make', 'iphone', 'case', 'ttye', 'time', 'sxsw', 'want', 'show', 'support']",1
6097,3241,"['refreshing', 'liveley', 'informative', 'talk', 'game', 'design', 'mechanics', 'sxswi', 'sxsw']",1
6098,6746,"['ipad', 'takes', 'sxsw', 'video', 'one', 'biggest', 'events', 'first', 'day', 'sxsw', '2011', 'link']",2
6099,9077,"['guy', 'convinced', 'switch', 'back', 'iphone', 'great', 'sxsw', 'coverage', 'princess']",2
6100,5188,"['multiple', 'approaches', 'monetization', ""''"", 'iphone', 'game', 'dev', 'ads', 'would', 'cheapen', 'product', ""''"", 'good', 'luck', 'sxsw']",0
6101,1562,"['according', 'google', 'confirmed', 'launching', 'sxsw']",1
6102,5651,"['come', 'booth', 'acc', 'hall', 'snap', 'pics', 'send', 'fightthepaddle', 'link', 'sxsw']",1
6103,2083,"['sxsw', '||', 'watching', 'afar', 'help', 'noticing', 'buzz', 'generated', 'shirt', 'arduino', 'android']",1
6104,2433,"['also', 'ipad', 'ordered', 'stand', 'line', 'wasting', 'valuable', 'fellowship', 'time', 'sxsw']",2
6105,8141,"['sweet', '-bit', 'pic', 'artist', 'URL', 'art', 'contest', 'iphone', 'app', 'check', 'sxsw']",1
6106,6137,"['interesting', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",1
6107,4821,"['heading', 'mom', 'ipad', 'designing', 'boomers', ""''"", 'hope', 'fun', 'sxsw']",2
6108,8025,"['someone', 'asks', 'leo', 'ipad', 'sxsw', 'says', ""'email"", 'send', 'one', 'free']",2
6109,195,"['2nd', 'cocktail', 'texas', 'snowflake', ""''"", 'google', 'cnngrill', 'sxsw']",1
6110,5676,"['digging', 'john', 'mcree', 'talk', 'designing', 'boomers', 'maybe', 'like', 'research', 'link', 'sxsw', 'yourmom', 'olderadults']",1
6111,8637,"['new', 'mike', 'tyson', 'game', 'coming', 'iphone', 'link', 'iphone', 'sxsw', 'videogames', 'tyson', 'art', 'cartoon']",1
6112,221,"['took', 'survey', 'iphone', 'starbucks', 'line', 'got', 'free', 'starbucks', 'gift', 'card', 'instant', 'research', 'instant', 'gratification', 'sxsw', 'gsdm']",1
6113,4064,"['next', 'last', 'panel', 'today', 'google', 'doodles', 'burning', 'man', 'pac-man', 'beyond', ""''"", 'sxsw', 'sxswi', 'googledoodles']",1
6114,1172,"['longer', 'one', 'eating', 'alone', 'table', 'one', 'iphone', 'facebook..', 'new', 'normal', 'sxsw']",1
6115,3041,"['ipad', 'goes', 'sale', 'sxsw', 'looking', 'wink', 'gig', 'color', 'preference', 'smiling']",2
6116,8557,"['starting', 'make', 'google', 'cal', 'sxsw', 'really', 'excited', 'see']",1
6117,805,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'via', 'sxsw', 'screenfuture']",2
6118,4375,"['humpty', 'hump', 'google', 'aclu', 'party', 'like', '1986', 'sxsw']",3
6119,1571,"['love', 'sxsw', 'apple', 'comes', 'cool', 'technology', 'one', 'ever', 'heard', 'conferences', ""''""]",2
6120,8619,"['future', 'tablet', 'buyers', 'say', 'choose', 'apple', 'ipad', 'see', 'pop-', 'store', 'sxsw', 'link']",2
6121,2195,"['haha', 'awesomely', 'rad', 'ipad', 'app', 'link', 'hollergram', 'sxsw', 'via']",2
6122,2276,"['post-facebook', 'deal', 'beluga', 'gets', 'final', 'sxsw', 'tune-', 'link', 'facebook', 'iphone']",1
6123,8491,"['tweeting', 'new', 'ipad', 'jealous', 'sxsw', 'wssxsw']",2
6124,2327,"['nicoriccelli', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'link', 'sxsw', '//', 'google', 'denies']",1
6125,1294,"['took', 'video', 'ipad', '6th', 'street', 'smart', 'cover', 'rad', 'filming', 'huge', 'display', 'nuts', 'looks', 'great', 'playback', 'sxsw']",2
6126,1311,"['fascinated', 'link', 'edchat', 'musedchat', 'sxsw', 'sxswi', 'classical', 'newtwitter']",1
6127,321,"['sxsw', 'meet', 'fado', 'give', 'wristbands', 'magically', 'lead', 'beer', 'come', 'say', 'link']",1
6128,4479,"['gon', 'na', 'get', 'ipad2', 'today', 'weekend', 'ipad2', 'bet', 'lines', 'apple', 'pop', 'store', 'austin', 'sxsw', 'huge']",1
6129,3879,"['long', 'line', 'apple', 'store', 'sxsw']",1
6130,4131,"['learn', 'design', 'headaches', 'ipad', 'sxsw']",0
6131,4588,"['random', 'news', 'tech', 'exclusive', 'shot', 'sxsw', 'popup', 'apple', 'store', 'link']",2
6132,3459,"['heard', 'android', 'app', 'bizzy', 'challenged', 'tdg', 'check', 'sxsw', 'read', 'link']",2
6133,2735,"['looks', 'like', 'fun', 'session', 'sxsw', 'mistakes', 'made', 'building', 'nextflix', 'iphone', ""''"", 'link']",2
6134,6134,"['interesting', 'google', 'mobile', 'stats', 'sxsw', 'google', 'maps', 'users', '~150mm', 'come', 'mobile', 'link']",1
6135,2541,"['discussing', 'salsa', 'ingredients', 'industry', 'party', 'sxsw', 'welivehere', 'gsdm', 'link']",1
6136,4285,"['google', 'matt', 'cuts', 'drops', 'convoluted', 'analogy', 'america', 'funniest', 'home', 'videos', ""''"", 'explain', 'high-volumes', 'web-page', 'automation', 'sxsw']",1
6137,5927,"['google', 'art', 'project', 'would', 'great', 'virtual', 'field', 'trip', 'kids', 'museums', 'around', 'world', 'edtech', 'sxsw']",2
6138,2149,"['line', 'sxsw', 'apple', 'popup', 'store', 'shorter', 'line', 'starbucks', 'across', 'street', 'really', 'choice']",1
6139,3573,"['would', 'love', 'chk', 'ie9', 'sxsw', 'handsets', 'thats', 'upcoming', 'seduce', 'away']",1
6140,997,"['hey', 'sxsw', 'people', 'survival', 'tip', 'great', 'vegitarian/vegan', 'right', 'think', 'action', 'natural', 'link', 'sxswsurvival']",1
6141,6997,"['1st', 'session', 'designing', 'ipad', 'interfaces', 'link', 'sxsw', 'uxdes']",1
6142,2577,"['schedule', 'heavier', 'laptop', 'ipad', 'already', 'sxsw']",2
6143,1224,"['listening', 'google', 'nadya', 'direkova', 'using', 'game', 'mechanics', 'create', 'user', 'engagement', 'social', 'web', 'apps', 'link', 'sxsw']",1
6144,1121,"['catch', 'talk', 'text', '--', 'speech', 'android', 'chrome', 'league', 'extraordinary', 'hackers', 'link', 'sxsw']",1
6145,7912,"['theem', 'google', 'party', 'spazmatic', 'kill', 'stage', 'hoo', 'sxsw']",2
6146,4369,"['doodle', 'competition', 'invite', 'kids', 'create', 'doodles', 'winners', 'put', 'google.com', 'celebrate', 'awesomeness', 'googledoodle', 'sxsw']",2
6147,6126,"['honor', 'apple', 'sxsw', 'pop-', 'shop', 'thoughts', 'landlords', 'leasing', 'agents', 'utilize', 'pop-', 'shops', 'link']",2
6148,2000,"['building', 'android', 'ios', 'applications', 'got', 'tool', 'sxsw', 'ballroom']",1
6149,5141,"['new', 'ipad', 'apps', 'speech', 'therapy', 'communication', 'showcased', 'sxsw', 'conference', 'link', 'augcomm', 'hcsm', 'mhealth']",1
6150,5618,"['checkout', 'tronloungesxsw', 'see', 'disney', '2nd', 'screen', 'free', 'ipad', 'app', 'tronlegacy', 'r3conf1gur3d', 'soundtrax', 'sxsw']",1
6151,814,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles..', 'link', 'sxsw']",2
6152,8815,"['took', 'days', 'unplugged', 'visit', 'family', 'anyone', 'sxsw', 'highlights', 'google', 'reader', 'bursting', 'seams']",1
6153,1595,"['nice', 'hey', 'apple', 'fans', 'get', 'peek', 'space', 'slated', 'pop-', 'sxsw', 'apple', 'store', 'tomorrow', 'link']",2
6154,5761,"['gamesalad', 'topic', 'dutch', 'podcast', 'link', 'gssxsw', 'sxsw', 'sxsw2011', 'sxswnl']",1
6155,873,"['come', 'find', 'booth', 'ipad', 'cases', 'left', 'win', 'cbatsxsw', 'sxsw']",1
6156,3787,"['traveling', 'sxsw', 'ipad', '//2011']",1
6157,8396,"['thank', 'tweet', 'japan', 'sxsw', '..trying', 'get', 'donation', 'booth', 'iphone', 'plz', 'help']",1
6158,4073,"['ipad', 'sold', 'went', 'new', 'buyers', 'report', 'link', 'sxsw', 'socialmedia', 'tech', 'ipad2', 'media']",1
6159,331,"['last', 'year', 'sxswi', 'everbody', 'talking', 'ipad', 'year', 'social', 'media', 'driven', 'revolutions', 'year', 'better', 'sxsw']",2
6160,7554,"['wow', 'major', 'win', 'traded', 'xoom', 'party', 'ipad', 'sxsw', 'winwin', 'winning', 'tigerblood']",2
6161,5421,"['apple', 'fans', 'looks', 'like', '3rd', 'apple', 'store', 'opening', 'austin', 'sxsw', 'full', 'go2', 'san', 'antonio']",2
6162,3485,"['sxsw', 'fashion', 'essential', 'ipad', 'plus', 'mobile', 'phones', 'chronicling', 'witty', 'tweets', 'unlocking', 'mayor', 'badges', 'taking', 'photos', 'hootsuite', 'owl']",2
6163,9082,"['apple', 'guys', 'screaming', 'running', 'line', 'open', 'shop', 'austin', 'sxsw', 'ipad2', 'crazyco', 'link']",1
6164,6474,"['reks', 'album', 'stores', 'online', 'link', 'link', 'sxsw']",1
6165,6627,"['wonder', 'many', 'ipads', 'sell', 'opening', 'pop', 'store', 'sxsw', 'link']",1
6166,4162,"['long', 'line', 'ginger', 'man', 'bathroom', 'saved', '829', 'sxsw', 'pop-', 'apple', 'store', 'closed', 'right', 'midnight', 'walked']",1
6167,7798,"['google', 'party', 'photo', 'booth', 'fun', 'sxsw', 'link']",2
6168,2649,"['google', 'get', 'social', 'texas', 'link', 'sxsw', 'google']",1
6169,8055,"['saw', 'someone', 'take', 'picture', 'ipad', 'first', 'time', 'looks', 'ridiculous', 'expect', 'sxsw', 'sightings']",0
6170,5457,"['apple', 'popup', 'store', 'sxsw', 'link']",1
6171,7586,"['google', 'circles', 'google', 'major', 'socialnetwork', 'premier', 'sxsw', 'today', 'tech', 'geek', 'socialmedia', 'googlecircles']",1
6172,4163,"['141st', 'line', 'ipad2', 'sxsw', 'apple', 'store', 'sxsw', 'others', 'link']",1
6173,4964,"['sxsw', 'google', 'saving', 'drivers', 'time', 'fuel', 'link', 'seo', 'sem', 'googlemaps', 'mobile', 'topnews']",2
6174,7281,"['anyone', 'know', 'buy', 'waterproof', 'ipad', 'case/pouch', 'austin', 'sxsw']",1
6175,3984,"['come', 'check', 'ipad', 'app', 'demos', 'arm', 'sxswparty', 'mon', 'link', 'sxsw', 'sxsw2011']",2
6176,375,"['black', 'white', 'ipad', 'sxsw', 'ipad2', 'question..']",1
6177,4773,"['google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw', ""''""]",1
6178,2184,"['iphone', 'paul', 'reubens', 'sxsw']",1
6179,4248,"['really', 'long', 'line', 'get', 'aclu/google', 'party', 'sure', 'wait', 'sxsw']",2
6180,6511,"['apple', 'opening', 'temporary', 'ipad', 'store', 'handle', 'sxsw', 'demand', 'link']",1
6181,7241,"['checking', 'google', 'bing', 'website', 'ranking', 'sxsw', 'qagb']",1
6182,2164,"['great', 'location', 'choice', 'nice', 'timing', 'ipad2', 'launch', 'apple', ""'popping"", 'sxsw', 'link']",2
6183,4476,"['grouped', 'guy', 'iphone', 'ipad', 'ipod', 'touch', ""''"", ""''"", 'decency', 'blush', 'least', 'sxsw']",1
6184,4243,"['hmm..only', 'sxsw', 'right-brain', 'mwrc11', 'left-brain', 'smiling', 'sxsw', 'attendees', 'mac', 'ipad']",2
6185,3636,"['looking', 'space', 'escape', 'sxsw', 'stop', 'arthaus', 'link']",1
6186,2747,"['iphone', 'users', 'kill', 'self', 'hated', 'ubertwitter', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw']",2
6187,8857,"['wish', 'austin', 'free', 'ipad', 'sxsw']",2
6188,7947,"['robot', 'wars', 'steampunk', 'time', 'machines', 'mystery', 'boxes', 'electronics', 'awesome', 'austin', 'tacos', 'super', 'happy', 'dev', 'house', 'google', 'win', 'sxsw']",2
6189,4568,"['lonely', 'job', 'protecting', 'ipad', 'someones', 'got', 'ta', 'link', 'sxsw']",2
6190,400,"['google', 'circles', 'launching', 'products', 'sxsw', 'plenty', 'else']",1
6191,2917,"['apple', 'opening', 'pop-', 'store', 'austin', 'sxsw', 'geekfest', 'apple', 'link', 'applesxsw', 'southbysouthwest']",1
6192,2670,"['would', 'interested', 'hear', 'recomds', 'recommends', 'using', 'google', 'voice', 'separate', 'work', 'life', 'evolvingworkplace', 'sxsw']",2
6193,458,"['enjoy', 'sxsw', 'ride', 'anywhere', 'austin', 'download', 'groundlink', 'app', 'link', 'booth', '437']",1
6194,6799,"['tim', ""'reilly"", 'web', 'definition', '-firms', 'tht', 'survived', 'built', 'value', 'frm', 'consumer-generated', 'data', 'ebay', 'amazon', 'google', 'sxsw']",1
6195,6388,"['nothing', 'says', 'douche', 'cake', 'like', 'walking', 'around', 'ipad', 'like', 'iphone', 'sxsw']",0
6196,2309,"['free', 'music', 'itunes', 'sxsw', 'featured', 'artists', 'link', 'itunes', 'sxsw']",1
6197,7880,"['minutes', 'left', 'line', 'ipad', 'sxsw', 'think', 'gon', 'na', 'bail', 'butt', 'asleep', 'notreally']",1
6198,2705,"['omg', 'apple', 'pop-', 'retail', 'sxsw', 'please', 'let', 'full', 'palette', 'ipad2', 'truck', 'parked', 'back']",2
6199,7968,"['small', 'screen', 'debut', 'monster', 'ipad', 'jobsearch', 'app', 'video', 'sxsw', 'video', 'wall', 'link']",1
6200,3899,"['exhibit', 'hall', 'open', 'sxsw', 'visit', 'emc', 'chance', 'win', 'ipad']",2
6201,3768,"['hey', 'iphone', 'love', 'turn', 'art', 'iphone', 'case', 'let', 'know', 'zazzlesxsw', 'sxsw']",2
